Year-Month,monthly_anomaly,Value
2000-01,4.760971059270714,0.7
2000-03,9.935721512047186,1.3
2000-06,10.746088620510763,0.2
2000-07,10.288358899974662,-0.2
2000-08,3.042236956391215,0.7
2000-10,-8.344842000888795,1.1
2000-11,-5.63970748097512,1.8
2000-12,-0.6889507061433459,0.8
2001-02,4.103089383990799,1.7
2001-03,7.380465332717145,0.9
2001-04,10.91118741123279,0.2
2001-05,10.564247190053827,-0.5
2001-06,9.536638808083934,0.3
2001-07,9.435763735638533,-0.2
2001-09,10.456073570017047,0.2
2001-12,5.658444285815925,-0.8
2002-02,8.58724769519016,1.1
2002-03,7.865814379181433,0.2
2002-05,-0.07496342440057631,-0.8
2002-07,0.8785081078327962,-0.5
2002-08,-5.459368956970246,-1.0
2002-09,-6.3982779085268175,-0.6
2002-10,-1.6524070909574522,-0.4
2002-12,-2.1124101518002103,-1.1
2003-01,-0.32154263986809045,-0.2
2003-03,3.4268066440293303,0.3
2003-07,8.770356185206062,0.3
2003-08,6.0209853328113825,0.1
2003-10,3.362076873520886,0.0
2003-11,3.757445630817472,-0.3
2004-02,-8.641789809335336,1.2
2004-03,-7.889306933258009,0.4
2004-04,-8.552337266170065,-0.9
2004-05,-10.721708391388896,1.0
2004-06,-12.842577160515804,0.8
2004-07,-13.781551679206904,-0.5
2004-08,-10.30826337181169,-0.3
2004-09,-12.06117211019015,-0.3
2004-11,-13.231457549742943,-0.7
2005-01,-9.758003814798235,0.3
2005-02,-7.781734462961784,-3.1
2005-03,-7.69799181971057,0.3
2005-04,-6.039857251197143,-0.6
2005-05,-5.9910277525081215,-0.8
2005-06,-4.323718265675667,0.4
2005-07,-4.396565277535429,0.2
2005-08,-3.7531665821977813,-0.3
2005-09,1.5240424080856023,0.4
2005-10,4.550623163685678,1.2
2005-11,8.967518612421362,-0.2
2005-12,8.812557699952068,-0.0
2006-01,6.799999292831548,1.7
2006-02,7.1493971791842394,0.1
2006-03,7.272095642148173,1.8
2006-06,-1.8136680278810104,0.2
2006-07,3.5884452987234576,-0.6
2006-08,0.6811804553455922,-1.0
2006-09,-0.018511735790481376,-0.6
2006-11,-3.191376334553477,0.1
2006-12,-1.4900884201833131,-0.3
2007-02,1.383476618903282,-0.1
2007-03,4.518646982333911,0.2
2007-04,4.390042525886179,-0.1
2007-05,3.606505247405247,-0.1
2007-06,5.143950062164422,0.5
2007-09,2.2412141099876046,0.2
2007-10,-2.491886413126141,0.7
2007-11,-1.4813415992315486,0.9
2007-12,-1.4574556396372387,1.7
2008-01,1.0040532784023664,1.8
2008-05,8.806906331893366,-0.1
2008-06,8.999983517088408,0.6
2008-07,6.812997359222818,0.3
2008-08,0.677803031632818,1.0
2008-09,-1.3316579001927376,1.2
2008-10,-0.8290717643699851,1.3
2009-01,-4.734993841625208,1.1
2009-03,1.503488507253827,0.4
2009-04,4.696398014378984,0.8
2009-05,1.7778364687325694,-0.1
2009-07,-2.22852399214431,0.2
2009-08,1.3152833475646957,-0.2
2009-09,1.7134584839633644,0.3
2009-12,-3.873356960362432,-0.7
2010-01,-0.8007694759944818,-1.1
2010-03,-1.8505661203638524,0.7
2010-04,-0.7533809878495025,1.2
2010-05,-0.05984050646986578,0.9
2010-07,10.585737546588106,1.8
2010-08,11.16683789456921,1.8
2010-10,15.570715967404942,1.7
2011-01,16.266421256370936,2.3
2011-02,10.803710745076541,2.7
2011-03,11.079470200922254,2.5
2011-07,6.650197938964996,1.0
2011-09,-8.962281530203049,1.0
2011-11,-17.19362937783406,1.1
2011-12,-9.945004565259897,2.5
2012-03,-3.6998586975470587,0.7
2012-06,-9.035074001592239,0.4
2012-09,4.226785758039341,0.2
2012-10,-3.292559066950303,0.3
2012-12,-2.3408290096517814,-0.6
2013-01,1.1563567235232273,-0.1
2013-02,4.129448440583026,-0.2
2013-03,5.99404746582741,1.5
2013-05,7.002789813084238,0.8
2013-06,7.89778991463348,1.2
2013-07,4.590175184770964,0.8
2013-08,1.0719840127943403,0.2
2013-09,1.851528119384962,0.3
2013-10,-2.04663124457494,-0.1
2013-11,-0.505081321081507,0.7
2014-01,-2.593808699407371,1.4
2014-02,-1.2846607649756787,0.1
2014-03,-1.0054113132123395,0.9
2014-04,1.446226752971325,0.8
2014-05,1.5910669492897913,0.5
2014-06,1.7685783886281154,0.2
2014-07,0.3121525278670459,-0.2
2014-08,0.9945682586404082,-0.7
2014-09,-0.9333383865835947,-0.7
2014-10,-1.278370222134721,-0.6
2014-11,-2.0468673209014736,-0.9
2015-01,-2.79504159570272,-0.8
2015-03,-3.1430006271272166,0.7
2015-04,-2.9105038232499036,-0.0
2015-05,-5.217558116535743,-0.7
2015-06,-6.591441976140018,0.6
2015-07,-9.176365120597522,-1.1
2015-08,-13.09707143467057,-1.4
2015-09,-15.424244866357167,-1.6
2015-10,-17.532328358323063,-1.7
2015-11,-15.971318497648333,-0.5
2015-12,-11.308215974733711,-0.6
2016-01,-5.053907018044692,-2.2
2016-03,1.3859846852738162,0.1
2016-04,8.682055121498578,-1.2
2016-05,5.321243479809594,0.4
2016-06,4.493230859657347,0.6
2016-07,3.0660129265839546,0.4
2016-08,-5.0585841702732885,0.7
2016-09,-7.716422422795465,1.2
2016-10,-11.28111432600782,-0.3
2016-11,-9.282827993964496,-0.1
2016-12,-11.181731193826849,0.3
2017-01,-12.855567950165906,0.2
2017-02,-12.479408446962767,-0.1
2017-04,-10.2235655433473,-0.2
2017-05,-7.191713068633007,0.3
2017-06,-4.8378319393167235,0.4
2017-07,-1.7348311704926682,0.8
