Year-Month,monthly_anomaly,Value,Smooth_Value
2010-01,0.5341214567669789,-1.1,-0.9897872364304615
2010-05,0.757649820396959,0.9,0.8891734668229551
2010-06,-1.1752382374564645,0.4,1.1402902916886717
2010-07,-4.406846072168518,1.8,1.4692567370828828
2010-08,-6.906876295309898,1.8,1.717931296752732
2010-10,-4.381082355231389,1.7,1.9321060537712973
2010-12,-3.685305754770029,2.9,2.332476411773989
2011-01,0.11129468574152217,2.3,2.4604497365213556
2011-02,0.6329784014766735,2.7,2.4253285725820106
2011-03,0.4613403436232519,2.5,2.1330970884837077
2011-04,0.797529897340514,1.9,1.6051307332893405
2011-08,1.7573183353509418,0.4,0.6516513470284173
2011-09,-2.521132048173284,1.0,0.8404190813216383
2011-11,-4.223488003497263,1.1,1.3178896869862748
2012-03,0.21442543451315987,0.7,0.4786429161193211
2012-04,-1.4487600117695811,-0.3,0.18500898794159426
2012-05,0.33681965351837095,0.0,0.07196736100076412
2012-06,1.6486493188063234,0.4,0.05943381364569758
2012-08,1.2334982030994885,-0.2,0.0376923205491466
2012-09,3.1409377568167436,0.2,0.07841439070791689
2013-01,6.330070971685799,-0.1,0.0008938703072879153
2013-03,8.517636685116162,1.5,0.5541443370034689
2013-04,2.536697508154698,0.2,0.6957604779802276
2013-05,8.09487452126692,0.8,0.8064724511421395
2013-06,7.314204186554867,1.2,0.8216744786762366
2013-07,7.375363517130756,0.8,0.6740416633019274
2013-08,5.532818182418698,0.2,0.4551861576351097
2013-09,6.25841295927734,0.3,0.3096360433429728
2013-11,4.264511843570503,0.7,0.38369459001891676
2013-12,2.0669513972877605,0.1,0.5124324723812641
2014-01,-0.38496893742429433,1.4,0.6696643459024141
2014-02,0.5074781720783157,0.1,0.6908612920560041
2014-03,-0.5341372184190761,0.9,0.7183132235971011
2014-04,-0.5703535724156032,0.8,0.6460853225546503
2014-06,-0.9689758341259143,0.2,0.14882258161675058
2014-07,-1.6353089477646825,-0.2,-0.1828188571475681
2014-08,-1.1339186164994262,-0.7,-0.47051392722209645
2014-09,-0.4967025076861701,-0.7,-0.6416407366579129
2014-10,-0.6501928981835707,-0.6,-0.719986008161615
2014-11,-0.4055280655395979,-0.9,-0.7538535763630698
2014-12,0.21380159974834853,-0.6,-0.7411403614991183
