Year-Month,monthly_anomaly,Value
2000-01,-1.5762548232210998,0.7
2000-05,-2.904076504580061,0.4
2000-08,4.532819832588479,0.7
2000-10,0.9374278114142087,1.1
2001-01,-3.155675851417276,1.0
2001-03,-3.094014602511052,0.9
2001-06,-2.6543753615451893,0.3
2001-08,-2.952729743709031,-0.4
2001-10,-4.685864668680648,-0.0
2001-12,-5.278529417127637,-0.8
2002-01,-4.841664342099259,0.4
2002-02,-2.919814898140933,1.1
2002-03,-2.7670563632735234,0.2
2002-07,1.0882725114092038,-0.5
2002-08,2.0292128644584326,-1.0
2003-01,1.2704977232604422,-0.2
2003-02,-5.166273565347524,-0.7
2003-08,-3.662480891010485,0.1
2003-09,1.1291490957556063,-0.1
2003-11,-5.000098746247267,-0.3
2003-12,-3.6953025723694406,1.1
2004-04,-3.726086614717971,-0.9
2004-05,-4.887215162819306,1.0
2004-06,3.757486913532473,0.8
2004-07,6.678845235837554,-0.5
2004-11,7.084790591839711,-0.7
2005-01,5.563034934301799,0.3
2005-02,2.5428467392497036,-3.1
2005-03,4.758552004036617,0.3
2005-04,7.768473537580649,-0.6
2005-05,7.522689806337738,-0.8
2005-07,8.757684388577292,0.2
2005-08,7.980056320030875,-0.3
2005-11,2.8242566466122785,-0.2
2006-01,3.578394448913379,1.7
2006-02,-1.9543015616737427,0.1
2006-03,-2.8322326605231933,1.8
2006-04,-1.0976559438375888,1.1
2006-05,0.8014662273934444,-0.5
2006-06,1.389224762260861,0.2
2006-07,0.10130929448148708,-0.6
2006-10,1.5736601771045662,-1.3
2006-11,-1.9367827228238363,0.1
2006-12,-0.46722163720832055,-0.3
2007-05,0.22182574200503852,-0.1
2007-11,-0.6018581370528058,0.9
2008-01,-9.719068340045254,1.8
2008-04,-7.412610917261208,0.7
2008-05,-6.232579655121066,-0.1
2008-08,1.06249850022927,1.0
2009-01,-0.4146179163427584,1.1
2009-02,0.0005074433234291964,1.9
2009-06,-0.6315305067926339,0.1
2009-07,-0.1969537901070385,0.2
2009-08,-0.0780667071383037,-0.2
2009-09,-2.8507627177254307,0.3
2009-11,-2.5647754714659943,-0.6
2009-12,-3.9247442093258615,-0.7
2010-01,-2.784838306851907,-1.1
2010-03,0.14578849147902845,0.7
2010-05,-0.501891888038028,0.9
2010-06,-0.7650268130096486,0.4
2010-07,-1.8706851845863608,1.8
2010-09,-2.071296662952868,2.2
2010-11,-2.053522497015385,1.3
2011-01,-0.3552957783953286,2.3
2011-02,-0.5018652336530938,2.7
2011-03,0.3140947360101322,2.5
2011-04,-0.05861889841903564,1.9
2011-06,0.2773507239983572,0.2
2011-07,0.5810183497748699,1.0
2011-08,0.5883223391877314,0.4
2011-09,1.6463023240193475,1.0
2012-01,0.8725539279092588,1.1
2012-04,-5.687822462194942,-0.3
2012-07,-5.150455948501805,-0.0
2012-10,-4.560362162081382,0.3
2013-01,-5.8589203703674,-0.1
2013-03,-10.817039664268949,1.5
2013-04,-11.21108368014965,0.2
2013-05,-4.316590536574844,0.8
2013-06,-1.6751276960303474,1.2
2013-07,-1.0014600702538485,0.8
2013-08,-1.1232469899318975,0.2
2013-09,1.059621273531643,0.3
2013-10,0.053179170712015014,-0.1
2013-11,-1.748827206158265,0.7
2013-12,-1.7556297569063752,0.1
2014-01,-0.21218158832210907,1.4
2014-02,-0.7410217780806421,0.1
2014-03,-1.306225604202814,0.9
2014-04,-1.325394979749706,0.8
2014-05,-1.3978976886299253,0.5
2014-06,-1.9779499996005725,0.2
2014-08,-3.079486199946254,-0.7
2014-09,-2.8542198495438056,-0.7
2014-10,-3.0024957652516706,-0.6
2014-12,-2.318922237001225,-0.6
2015-03,-0.20688490909643123,0.7
2015-04,0.778036624447575,-0.0
2015-05,0.035779528244923066,-0.7
2015-06,-2.7997534836656035,0.6
2015-07,-0.6035780423540661,-1.1
2015-08,-0.6404903216983008,-1.4
2015-12,3.904180181407716,-0.6
2016-02,2.9633336147788896,-2.0
2016-03,0.4488194223735682,0.1
2016-04,-1.95321821663685,-1.2
2016-05,-0.43847435372966664,0.4
2016-06,0.6529884868148197,0.6
2016-07,-0.17879843286321428,0.4
2016-08,-0.29058535254125173,0.7
2016-09,0.2775023681145119,1.2
2016-11,2.527690252060968,-0.1
2016-12,1.4990851505647511,0.3
2017-01,2.7122982308867027,0.2
2017-05,5.245808923751243,0.3
2017-06,3.6040220040732076,0.4
2017-07,4.652924718112008,0.8
2017-08,2.5465923438885123,0.5
2017-09,1.9275326969377489,0.6
2017-11,-1.0976398670442882,0.9
2018-01,-2.140085158299052,1.1
2018-02,-5.0134708026030514,-0.5
2018-03,-6.848894085917451,1.5
2018-04,-7.169082280969549,0.5
2018-05,-3.900524383789163,0.4
2018-06,-4.126511941154236,0.1
2018-07,-2.541606038680286,0.2
2018-08,-1.0124838674492365,-0.3
2018-09,-0.49113075550086327,-0.9
2018-10,-0.128455793744239,0.4
2019-01,-0.6208698228588662,-0.0
2019-02,-0.6065125633654985,-1.4
2019-03,0.7103212495227397,0.3
2019-04,10.307045912616276,0.1
2019-05,7.20344799600274,-0.4
2019-06,7.120886540982408,0.5
2019-07,5.984251136455883,-0.4
2019-08,4.7886593784052485,-0.1
2019-10,3.588286973844983,-0.4
2019-11,0.7553695132936402,-0.8
2019-12,-1.4277810427480386,-0.6
2020-02,3.694920635049353,-0.1
2020-05,8.081450545973492,0.4
2020-06,8.107845444477265,0.4
2020-07,7.731575137680482,0.4
2020-08,4.235617617642778,1.1
2020-09,2.8083761525101893,0.9
2020-10,2.5204626775027794,0.5
2020-11,0.24025885138061154,0.7
2020-12,-0.8197098864792474,1.8
2021-01,-1.2358247962824829,1.9
2021-02,-1.0133013496773626,1.5
2021-03,-1.8648179334090393,0.4
2021-04,-1.445256847793513,0.3
2021-05,-0.585237334881402,0.5
2021-06,-0.6108173437040162,0.4
2021-07,-0.019726139760591455,1.4
2021-08,-1.1445374878549217,0.6
2021-11,-2.6229755468314457,1.0
2022-01,-3.8946639265859444,0.5
2022-02,-4.442032744156693,1.1
2022-03,-1.9076754846633432,1.8
2022-04,-2.289242947149144,1.7
2022-05,-0.5637675602678343,1.4
2022-06,2.453341798923478,1.7
2022-07,4.30367609136664,0.8
2022-08,5.17859374306862,1.0
2023-01,4.8650039615368215,1.4
2023-02,-4.51198080594751,1.4
2023-03,-4.648840878022963,0.2
2023-04,-3.4202098284451674,0.2
2023-05,-2.9328816763189356,-1.0
2023-06,-2.8825826315598326,0.3
2023-07,-1.558272368978562,-0.3
2023-08,-0.8928492930679142,-0.8
2023-09,-0.18103310402169248,-1.3
2023-10,0.8245251917130801,-0.5
2023-11,0.41746395054474517,-0.8
2023-12,1.2186237607862014,-0.2
2024-01,0.8127655486312458,0.5
2024-02,2.5258336526730143,-1.4
2024-05,2.9486547118207023,0.5
2024-08,1.4340776840294882,0.9
2024-12,-2.2286342687333685,1.2
